,CarPlate,Price,Company,Number,Number of digits,Front Characters,Suffix characters,Total number of characters,Same digit througout,Sub repeated digits,Auspicious,Antique,suffix_number,first_letter,Price Range,Natural_break,number_group,antique_Sub_repeated_digits,First Letter
1958,GZ5656E,5588,SGCarMart,5656,4,GZ,E,7,0,0,0,0,16,6,5,2,31,0,G
1959,SNC67B,5588,SGCarMart,67,2,SNC,B,6,0,0,0,0,19,18,5,2,2,0,S
1960,SND103A,5588,SGCarMart,103,3,SND,A,7,0,0,0,0,1,18,5,2,2,0,S
1961,SMR588Y,5588,CarPlateMart,588,3,SMR,Y,7,0,1,1,0,3,18,5,2,6,1,S
1962,SMY40Z,5588,CarPlateMart,40,2,SMY,Z,6,0,0,0,0,2,18,5,2,1,0,S
1963,SFG757S,5577,Carplate,757,3,SFG,S,7,0,0,0,0,7,18,5,2,8,0,S
1964,FBQ2282B,5555,Carplate,2282,4,FBQ,B,8,0,1,1,0,19,5,5,2,16,1,F
1965,FBG555E,5555,Carplate,555,3,FBG,E,7,1,1,0,0,16,5,5,2,6,1,F
1966,SML146X,5555,Carplate,146,3,SML,X,7,0,0,0,0,4,18,5,2,3,0,S
1967,FBL695H,5555,Carplate,695,3,FBL,H,7,0,0,0,0,14,5,5,2,7,0,F
1968,GBH5555S,5555,Carplate,5555,4,GBH,S,8,1,1,0,0,7,6,5,2,31,1,G
1969,SMF1000H,5555,SGCarMart,1000,4,SMF,H,8,0,1,0,0,14,18,5,2,10,1,S
1970,SKH5353B,5555,CarPlateMart,5353,4,SKH,B,8,0,0,0,0,19,18,5,2,30,0,S
1971,SKF5522R,5522,Carplate,5522,4,SKF,R,8,0,1,0,0,8,18,5,2,31,1,S
1972,SGZ2002L,5500,Carplate,2002,4,SGZ,L,8,0,1,0,0,11,18,5,2,15,1,S
1973,SBV97G,5500,SGCarMart,97,2,SBV,G,6,0,0,0,0,15,18,5,2,2,0,S
1974,SBG6667B,5500,CarPlateMart,6667,4,SBG,B,8,0,1,0,0,19,18,5,2,35,1,S
1975,SLU220D,5500,CarPlateMart,220,3,SLU,D,7,0,1,0,0,17,18,5,2,3,1,S
1976,SNC51X,5500,CarPlateMart,51,2,SNC,X,6,0,0,0,0,4,18,5,2,1,0,S
1977,SJX4000D,5500,CarPlateMart,4000,4,SJX,D,8,0,1,0,0,17,18,5,2,25,1,S
1978,SKX819Y,5500,CarPlateMart,819,3,SKX,Y,7,0,0,1,0,3,18,5,2,8,0,S
1979,SLK9594T,5500,CarPlateMart,9594,4,SLK,T,8,0,0,0,0,6,18,5,2,49,0,S
1980,SFZ8338R,5500,CarPlateMart,8338,4,SFZ,R,8,0,1,1,0,8,18,5,2,43,1,S
1981,SKZ1555S,5500,CarPlateMart,1555,4,SKZ,S,8,0,1,0,0,7,18,5,2,13,1,S
1982,SMR8899Y,5500,CarPlateMart,8899,4,SMR,Y,8,0,1,1,0,3,18,5,2,45,1,S
1983,SMK54H,5488,Carplate,54,2,SMK,H,6,0,0,0,0,14,18,5,2,1,0,S
1984,SKH4444D,5444,SGCarMart,4444,4,SKH,D,8,1,1,0,0,17,18,5,2,26,1,S
1985,SKG2688K,5388,Carplate,2688,4,SKG,K,8,0,1,1,0,12,18,5,2,18,1,S
1986,SNB62U,5388,SGCarMart,62,2,SNB,U,6,0,0,0,0,5,18,5,2,2,0,S
1987,SNB71T,5388,SGCarMart,71,2,SNB,T,6,0,0,0,0,6,18,5,2,2,0,S
1988,SNF9911P,5388,SGCarMart,9911,4,SNF,P,8,0,1,0,0,9,18,5,2,50,1,S
1989,SND71H,5388,SGCarMart,71,2,SND,H,6,0,0,0,0,14,18,5,2,2,0,S
1990,SND62J,5388,SGCarMart,62,2,SND,J,6,0,0,0,0,13,18,5,2,2,0,S
1991,SFF1000R,5333,Carplate,1000,4,SFF,R,8,0,1,0,0,8,18,5,2,10,1,S
1992,SBP5333Z,5333,Carplate,5333,4,SBP,Z,8,0,1,0,0,2,18,5,2,30,1,S
1993,SBH3233J,5333,SGCarMart,3233,4,SBH,J,8,0,1,0,0,13,18,5,2,21,1,S
1994,SFZ525U,5250,Carplate,525,3,SFZ,U,7,0,0,0,0,5,18,5,2,6,0,S
1995,SND4444P,5188,SGCarMart,4444,4,SND,P,8,1,1,0,0,9,18,5,2,26,1,S
1996,SND900R,5188,SGCarMart,900,3,SND,R,7,0,1,0,0,8,18,5,2,9,1,S
1997,SND108L,5188,SGCarMart,108,3,SND,L,7,0,0,1,0,11,18,5,2,2,0,S
1998,SLE8883Y,5188,CarPlateMart,8883,4,SLE,Y,8,0,1,1,0,3,18,5,2,45,1,S
1999,SNC518S,5185,Carplate,518,3,SNC,S,7,0,0,1,0,7,18,5,2,6,0,S
2000,SNA5151T,5151,Carplate,5151,4,SNA,T,8,0,0,0,0,6,18,5,2,29,0,S
2001,SLM135J,5135,SGCarMart,135,3,SLM,J,7,0,0,0,0,13,18,5,2,2,0,S
2002,SJU5115R,5115,CarPlateMart,5115,4,SJU,R,8,0,1,0,0,8,18,5,2,29,1,S
2003,SMN138J,5100,SGCarMart,138,3,SMN,J,7,0,0,1,0,13,18,5,2,2,0,S
2004,SJM5050K,5050,Carplate,5050,4,SJM,K,8,0,0,0,0,12,18,5,2,28,0,S
2005,SNF303D,5000,Carplate,303,3,SNF,D,7,0,0,0,0,17,18,4,2,4,0,S
2006,SFU128J,5000,Carplate,128,3,SFU,J,7,0,0,1,0,13,18,4,2,2,0,S
2007,SFF6818R,5000,Carplate,6818,4,SFF,R,8,0,0,1,0,8,18,4,2,36,0,S
2008,FBH4000H,5000,Carplate,4000,4,FBH,H,8,0,1,0,0,14,5,4,2,25,1,F
2009,SMY9989C,5000,Carplate,9989,4,SMY,C,8,0,1,1,0,18,18,4,2,50,1,S
2010,SGH2272T,5000,Carplate,2272,4,SGH,T,8,0,1,0,0,6,18,4,2,16,1,S
2011,SJQ1115M,5000,Carplate,1115,4,SJQ,M,8,0,1,0,0,10,18,4,2,11,1,S
2012,SJQ955L,5000,Carplate,955,3,SJQ,L,7,0,1,0,0,11,18,4,2,10,1,S
2013,SKP8889K,5000,Carplate,8889,4,SKP,K,8,0,1,1,0,12,18,4,2,45,1,S
2014,SJP5675S,5000,Carplate,5675,4,SJP,S,8,0,0,0,0,7,18,4,2,31,0,S
2015,SNC8866J,5000,Carplate,8866,4,SNC,J,8,0,1,1,0,13,18,4,2,45,1,S
2016,SMU1388K,5000,Carplate,1388,4,SMU,K,8,0,1,1,0,12,18,4,2,12,1,S
2017,SGA678G,5000,Carplate,678,3,SGA,G,7,0,0,1,0,15,18,4,2,7,0,S
2018,SMV882B,5000,Carplate,882,3,SMV,B,7,0,1,1,0,19,18,4,2,9,1,S
2019,SGH2211U,5000,Carplate,2211,4,SGH,U,8,0,1,0,0,5,18,4,2,16,1,S
2020,SGS3933E,5000,Carplate,3933,4,SGS,E,8,0,1,0,0,16,18,4,2,24,1,S
2021,SKZ7778B,5000,Carplate,7778,4,SKZ,B,8,0,1,1,0,19,18,4,2,40,1,S
2022,SGW1331J,5000,Carplate,1331,4,SGW,J,8,0,1,0,0,13,18,4,2,12,1,S
2023,SLE120T,5000,Carplate,120,3,SLE,T,7,0,0,0,0,6,18,4,2,2,0,S
2024,SMH3300T,5000,Carplate,3300,4,SMH,T,8,0,1,0,0,6,18,4,2,22,1,S
2025,SLP2626E,5000,Carplate,2626,4,SLP,E,8,0,0,0,0,16,18,4,2,18,0,S
2026,SGJ155B,5000,Carplate,155,3,SGJ,B,7,0,1,0,0,19,18,4,2,3,1,S
2027,SMV6663C,5000,Carplate,6663,4,SMV,C,8,0,1,0,0,18,18,4,2,35,1,S
2028,SJF73P,5000,Carplate,73,2,SJF,P,6,0,0,0,0,9,18,4,2,2,0,S
2029,SNC51X,5000,Carplate,51,2,SNC,X,6,0,0,0,0,4,18,4,2,1,0,S
2030,SKU5005M,5000,Carplate,5005,4,SKU,M,8,0,1,0,0,10,18,4,2,28,1,S
2031,SFG9977P,5000,Carplate,9977,4,SFG,P,8,0,1,0,0,9,18,4,2,50,1,S
2032,SKN6655S,5000,Carplate,6655,4,SKN,S,8,0,1,0,0,7,18,4,2,35,1,S
2033,SDG1333Z,5000,Carplate,1333,4,SDG,Z,8,0,1,0,0,2,18,4,2,12,1,S
2034,SMT5004Y,5000,Carplate,5004,4,SMT,Y,8,0,1,0,0,3,18,4,2,28,1,S
2035,SLV901S,5000,Carplate,901,3,SLV,S,7,0,0,0,0,7,18,4,2,9,0,S
2036,SKA747T,5000,Carplate,747,3,SKA,T,7,0,0,0,0,6,18,4,2,8,0,S
2037,SLR4022Z,5000,Carplate,4022,4,SLR,Z,8,0,1,0,0,2,18,4,2,25,1,S
2038,SMW8881x,5000,Carplate,8881,4,SMW,x,8,0,1,1,0,2,18,4,2,45,1,S
2039,SMU6461Z,5000,Carplate,6461,4,SMU,Z,8,0,0,0,0,2,18,4,2,34,0,S
2040,SDP2662U,5000,Carplate,2662,4,SDP,U,8,0,1,0,0,5,18,4,2,18,1,S
2041,SLX7667L,5000,Carplate,7667,4,SLX,L,8,0,1,0,0,11,18,4,2,40,1,S
2042,SLL7979A,5000,Carplate,7979,4,SLL,A,8,0,0,0,0,1,18,4,2,41,0,S
2043,SLU6000H,5000,Carplate,6000,4,SLU,H,8,0,1,0,0,14,18,4,2,32,1,S
2044,SBT218K,5000,Carplate,218,3,SBT,K,7,0,0,1,0,12,18,4,2,3,0,S
2045,SKE1180A,5000,Carplate,1180,4,SKE,A,8,0,1,1,0,1,18,4,2,11,1,S
2046,FBN9D,5000,Carplate,9,1,FBN,D,5,0,0,0,0,17,5,4,2,1,0,F
2047,SLV3331S,5000,Carplate,3331,4,SLV,S,8,0,1,0,0,7,18,4,2,22,1,S
2048,SGQ838C,5000,Carplate,838,3,SGQ,C,7,0,0,1,0,18,18,4,2,9,0,S
2049,SJP7711H,5000,Carplate,7711,4,SJP,H,8,0,1,0,0,14,18,4,2,40,1,S
2050,SKD988Z,5000,Carplate,988,3,SKD,Z,7,0,1,1,0,2,18,4,2,10,1,S
2051,SMG1441M,5000,Carplate,1441,4,SMG,M,8,0,1,0,0,10,18,4,2,12,1,S
2052,SMU499E,5000,Carplate,499,3,SMU,E,7,0,1,0,0,16,18,4,2,6,1,S
2053,SJC8868B,5000,Carplate,8868,4,SJC,B,8,0,1,1,0,19,18,4,2,45,1,S
2054,SLT3939A,5000,Carplate,3939,4,SLT,A,8,0,0,0,0,1,18,4,2,24,0,S
2055,SGV878K,5000,Carplate,878,3,SGV,K,7,0,0,1,0,12,18,4,2,9,0,S
2056,SMC9997U,5000,Carplate,9997,4,SMC,U,8,0,1,0,0,5,18,4,2,50,1,S
2057,SMM1312X,5000,Carplate,1312,4,SMM,X,8,0,0,0,0,4,18,4,2,12,0,S
2058,SGG789M,5000,Carplate,789,3,SGG,M,7,0,0,1,0,10,18,4,2,8,0,S
2059,SKF1681r,5000,Carplate,1681,4,SKF,r,8,0,0,1,0,10,18,4,2,13,0,S
2060,SKS930K,5000,Carplate,930,3,SKS,K,7,0,0,0,0,12,18,4,2,9,0,S
2061,SDG2121L,5000,Carplate,2121,4,SDG,L,8,0,0,0,0,11,18,4,2,15,0,S
2062,SMK155A,5000,Carplate,155,3,SMK,A,7,0,1,0,0,1,18,4,2,3,1,S
2063,SJH3300D,5000,Carplate,3300,4,SJH,D,8,0,1,0,0,17,18,4,2,22,1,S
2064,SLN4444K,5000,Carplate,4444,4,SLN,K,8,1,1,0,0,12,18,4,2,26,1,S
2065,SLM200D,5000,Carplate,200,3,SLM,D,7,0,1,0,0,17,18,4,2,3,1,S
2066,SMS9878X,5000,Carplate,9878,4,SMS,X,8,0,0,1,0,4,18,4,2,50,0,S
2067,SKU960M,5000,Carplate,960,3,SKU,M,7,0,0,0,0,10,18,4,2,10,0,S
2068,SCN8787B,5000,Carplate,8787,4,SCN,B,8,0,0,1,0,19,18,4,2,45,0,S
2069,SLV399S,5000,Carplate,399,3,SLV,S,7,0,1,0,0,7,18,4,2,5,1,S
2070,FBD6886B,5000,Carplate,6886,4,FBD,B,8,0,1,1,0,19,5,4,2,36,1,F
2071,SCL9989P,5000,Carplate,9989,4,SCL,P,8,0,1,1,0,9,18,4,2,50,1,S
2072,SLR915Z,5000,Carplate,915,3,SLR,Z,7,0,0,0,0,2,18,4,2,9,0,S
2073,SDH3888X,5000,Carplate,3888,4,SDH,X,8,0,1,1,0,4,18,4,2,24,1,S
2074,SGQ9989R,5000,Carplate,9989,4,SGQ,R,8,0,1,1,0,8,18,4,2,50,1,S
2075,SCX8448C,5000,Carplate,8448,4,SCX,C,8,0,1,1,0,18,18,4,2,43,1,S
2076,SGQ8400D,5000,Carplate,8400,4,SGQ,D,8,0,1,1,0,17,18,4,2,43,1,S
2077,SJM3663E,5000,Carplate,3663,4,SJM,E,8,0,1,0,0,16,18,4,2,23,1,S
2078,SJR2123C,5000,Carplate,2123,4,SJR,C,8,0,0,0,0,18,18,4,2,15,0,S
2079,SJU880Y,5000,Carplate,880,3,SJU,Y,7,0,1,1,0,3,18,4,2,9,1,S
2080,SGM43B,5000,Carplate,43,2,SGM,B,6,0,0,0,0,19,18,4,2,1,0,S
2081,SFA181J,5000,Carplate,181,3,SFA,J,7,0,0,1,0,13,18,4,2,3,0,S
2082,SKC6686K,5000,Carplate,6686,4,SKC,K,8,0,1,1,0,12,18,4,2,35,1,S
2083,SFD1191H,5000,Carplate,1191,4,SFD,H,8,0,1,0,0,14,18,4,2,11,1,S
2084,SJP4410X,5000,Carplate,4410,4,SJP,X,8,0,1,0,0,4,18,4,2,26,1,S
2085,SCH4000X,5000,Carplate,4000,4,SCH,X,8,0,1,0,0,4,18,4,2,25,1,S
2086,SGQ998Z,5000,Carplate,998,3,SGQ,Z,7,0,1,1,0,2,18,4,2,10,1,S
2087,SMK9966S,5000,Carplate,9966,4,SMK,S,8,0,1,0,0,7,18,4,2,50,1,S
2088,AU247H,5000,Carplate,247,3,AU,H,6,0,0,0,0,14,0,4,2,3,0,A
2089,SJG520K,5000,Carplate,520,3,SJG,K,7,0,0,0,0,12,18,4,2,6,0,S
2090,SME64K,5000,Carplate,64,2,SME,K,6,0,0,0,0,12,18,4,2,2,0,S
2091,SJP6663U,5000,Carplate,6663,4,SJP,U,8,0,1,0,0,5,18,4,2,35,1,S
2092,SGN3111L,5000,Carplate,3111,4,SGN,L,8,0,1,0,0,11,18,4,2,20,1,S
2093,SLU4200K,5000,Carplate,4200,4,SLU,K,8,0,1,0,0,12,18,4,2,25,1,S
2094,SKH5656C,5000,Carplate,5656,4,SKH,C,8,0,0,0,0,18,18,4,2,31,0,S
2095,SCR1138A,5000,Carplate,1138,4,SCR,A,8,0,1,1,0,1,18,4,2,11,1,S
2096,SJC3335E,5000,Carplate,3335,4,SJC,E,8,0,1,0,0,16,18,4,2,22,1,S
2097,SLW9771K,5000,Carplate,9771,4,SLW,K,8,0,1,0,0,12,18,4,2,49,1,S
2098,SFT9195K,5000,Carplate,9195,4,SFT,K,8,0,0,0,0,12,18,4,2,47,0,S
2099,SLF62Y,5000,Carplate,62,2,SLF,Y,6,0,0,0,0,3,18,4,2,2,0,S
2100,FBE30M,5000,Carplate,30,2,FBE,M,6,0,0,0,0,10,5,4,2,1,0,F
2101,SGY42P,5000,Carplate,42,2,SGY,P,6,0,0,0,0,9,18,4,2,1,0,S
2102,SLT2224K,5000,Carplate,2224,4,SLT,K,8,0,1,0,0,12,18,4,2,16,1,S
2103,SFN169C,5000,Carplate,169,3,SFN,C,7,0,0,0,0,18,18,4,2,3,0,S
2104,SKE5454J,5000,Carplate,5454,4,SKE,J,8,0,0,0,0,13,18,4,2,30,0,S
2105,SDN2666U,5000,Carplate,2666,4,SDN,U,8,0,1,0,0,5,18,4,2,18,1,S
2106,SFC8811L,5000,Carplate,8811,4,SFC,L,8,0,1,1,0,11,18,4,2,45,1,S
2107,SLF4000A,5000,Carplate,4000,4,SLF,A,8,0,1,0,0,1,18,4,2,25,1,S
2108,SLX8000D,5000,Carplate,8000,4,SLX,D,8,0,1,1,0,17,18,4,2,41,1,S
2109,SDU317D,5000,Carplate,317,3,SDU,D,7,0,0,0,0,17,18,4,2,4,0,S
2110,SLV4655B,5000,Carplate,4655,4,SLV,B,8,0,1,0,0,19,18,4,2,27,1,S
2111,FBG9999Z,5000,Carplate,9999,4,FBG,Z,8,1,1,0,0,2,5,4,2,50,1,F
2112,SLL8838S,5000,Carplate,8838,4,SLL,S,8,0,1,1,0,7,18,4,2,45,1,S
2113,FW23S,5000,Carplate,23,2,FW,S,5,0,0,0,0,7,5,4,2,1,0,F
2114,SJB4088S,5000,Carplate,4088,4,SJB,S,8,0,1,1,0,7,18,4,2,25,1,S
2115,SDV46E,5000,Carplate,46,2,SDV,E,6,0,0,0,0,16,18,4,2,1,0,S
2116,SCQ339Z,5000,Carplate,339,3,SCQ,Z,7,0,1,0,0,2,18,4,2,4,1,S
2117,SGA6838Y,5000,Carplate,6838,4,SGA,Y,8,0,0,1,0,3,18,4,2,36,0,S
2118,SGW6686C,5000,Carplate,6686,4,SGW,C,8,0,1,1,0,18,18,4,2,35,1,S
2119,SDZ9696Z,5000,Carplate,9696,4,SDZ,Z,8,0,0,0,0,2,18,4,2,49,0,S
2120,SCX9666H,5000,Carplate,9666,4,SCX,H,8,0,1,0,0,14,18,4,2,49,1,S
2121,SKQ41L,5000,SGCarMart,41,2,SKQ,L,6,0,0,0,0,11,18,4,2,1,0,S
2122,SBL3033Z,5000,SGCarMart,3033,4,SBL,Z,8,0,1,0,0,2,18,4,2,20,1,S
2123,SKH318L,5000,CarPlateMart,318,3,SKH,L,7,0,0,1,0,11,18,4,2,4,0,S
2124,SJC1619A,5000,CarPlateMart,1619,4,SJC,A,8,0,0,0,0,1,18,4,2,13,0,S
2125,SMY6686X,5000,CarPlateMart,6686,4,SMY,X,8,0,1,1,0,4,18,4,2,35,1,S
2126,SJQ995L,5000,CarPlateMart,995,3,SJQ,L,7,0,1,0,0,11,18,4,2,10,1,S
2127,SJQ1115M,5000,CarPlateMart,1115,4,SJQ,M,8,0,1,0,0,10,18,4,2,11,1,S
2128,SFU128J,5000,CarPlateMart,128,3,SFU,J,7,0,0,1,0,13,18,4,2,2,0,S
2129,SJQ955L,5000,CarPlateMart,955,3,SJQ,L,7,0,1,0,0,11,18,4,2,10,1,S
2130,SNF303D,5000,CarPlateMart,303,3,SNF,D,7,0,0,0,0,17,18,4,2,4,0,S
2131,SJQ345Y,5000,CarPlateMart,345,3,SJQ,Y,7,0,0,0,0,3,18,4,2,4,0,S
2132,SBJ5885D,5000,CarPlateMart,5885,4,SBJ,D,8,0,1,1,0,17,18,4,2,32,1,S
2133,SJA42E,5000,CarPlateMart,42,2,SJA,E,6,0,0,0,0,16,18,4,2,1,0,S
2134,SGW7700M,5000,CarPlateMart,7700,4,SGW,M,8,0,1,0,0,10,18,4,2,40,1,S
2135,SMR868P,5000,CarPlateMart,868,3,SMR,P,7,0,0,1,0,9,18,4,2,9,0,S
2136,SCX2325M,5000,CarPlateMart,2325,4,SCX,M,8,0,0,0,0,10,18,4,2,16,0,S
2137,SKZ7778B,5000,CarPlateMart,7778,4,SKZ,B,8,0,1,1,0,19,18,4,2,40,1,S
2138,SLT786T,5000,CarPlateMart,786,3,SLT,T,7,0,0,1,0,6,18,4,2,8,0,S
2139,SLS9226P,5000,CarPlateMart,9226,4,SLS,P,8,0,1,0,0,9,18,4,2,47,1,S
2140,SGY5688T,5000,CarPlateMart,5688,4,SGY,T,8,0,1,1,0,6,18,4,2,31,1,S
2141,SNC6868C,5000,CarPlateMart,6868,4,SNC,C,8,0,0,1,0,18,18,4,2,36,0,S
2142,SGJ155B,5000,CarPlateMart,155,3,SGJ,B,7,0,1,0,0,19,18,4,2,3,1,S
2143,SGV8884P,5000,CarPlateMart,8884,4,SGV,P,8,0,1,1,0,9,18,4,2,45,1,S
2144,SDX595B,5000,CarPlateMart,595,3,SDX,B,7,0,0,0,0,19,18,4,2,6,0,S
2145,SCK6668R,5000,CarPlateMart,6668,4,SCK,R,8,0,1,1,0,8,18,4,2,35,1,S
2146,SGR877J,5000,CarPlateMart,877,3,SGR,J,7,0,1,1,0,13,18,4,2,9,1,S
2147,SGT3444U,5000,CarPlateMart,3444,4,SGT,U,8,0,1,0,0,5,18,4,2,22,1,S
2148,SNB4444A,5000,CarPlateMart,4444,4,SNB,A,8,1,1,0,0,1,18,4,2,26,1,S
2149,SNA6888U,5000,CarPlateMart,6888,4,SNA,U,8,0,1,1,0,5,18,4,2,36,1,S
2150,SMX116U,5000,CarPlateMart,116,3,SMX,U,7,0,1,0,0,5,18,4,2,2,1,S
2151,SGN368H,5000,CarPlateMart,368,3,SGN,H,7,0,0,1,0,14,18,4,2,5,0,S
2152,SDU1414A,5000,CarPlateMart,1414,4,SDU,A,8,0,0,0,0,1,18,4,2,12,0,S
2153,SMP3393H,5000,CarPlateMart,3393,4,SMP,H,8,0,1,0,0,14,18,4,2,22,1,S
2154,SMH1331S,5000,CarPlateMart,1331,4,SMH,S,8,0,1,0,0,7,18,4,2,12,1,S
2155,SBT218K,5000,CarPlateMart,218,3,SBT,K,7,0,0,1,0,12,18,4,2,3,0,S
2156,SFY5955J,5000,CarPlateMart,5955,4,SFY,J,8,0,1,0,0,13,18,4,2,32,1,S
2157,SDZ500P,5000,CarPlateMart,500,3,SDZ,P,7,0,1,0,0,9,18,4,2,6,1,S
2158,SGX5557T,5000,CarPlateMart,5557,4,SGX,T,8,0,1,0,0,6,18,4,2,31,1,S
2159,SLJ1288K,5000,CarPlateMart,1288,4,SLJ,K,8,0,1,1,0,12,18,4,2,12,1,S
2160,SKN171K,5000,CarPlateMart,171,3,SKN,K,7,0,0,0,0,12,18,4,2,3,0,S
2161,SFV9989B,5000,CarPlateMart,9989,4,SFV,B,8,0,1,1,0,19,18,4,2,50,1,S
2162,SKB511B,5000,CarPlateMart,511,3,SKB,B,7,0,1,0,0,19,18,4,2,6,1,S
2163,SME7171M,5000,CarPlateMart,7171,4,SME,M,8,0,0,0,0,10,18,4,2,38,0,S
2164,SBZ969U,5000,CarPlateMart,969,3,SBZ,U,7,0,0,0,0,5,18,4,2,10,0,S
2165,SGT9161X,5000,CarPlateMart,9161,4,SGT,X,8,0,0,0,0,4,18,4,2,47,0,S
2166,SLR7200G,5000,CarPlateMart,7200,4,SLR,G,8,0,1,0,0,15,18,4,2,38,1,S
2167,SDG133R,5000,CarPlateMart,133,3,SDG,R,7,0,1,0,0,8,18,4,2,2,1,S
2168,SGR2332B,5000,CarPlateMart,2332,4,SGR,B,8,0,1,0,0,19,18,4,2,16,1,S
2169,SDL728Z,5000,CarPlateMart,728,3,SDL,Z,7,0,0,1,0,2,18,4,2,8,0,S
2170,SJU6260Y,5000,CarPlateMart,6260,4,SJU,Y,8,0,0,0,0,3,18,4,2,34,0,S
2171,SMF7676T,5000,CarPlateMart,7676,4,SMF,T,8,0,0,0,0,6,18,4,2,40,0,S
2172,SJW380M,5000,CarPlateMart,380,3,SJW,M,7,0,0,1,0,10,18,4,2,5,0,S
2173,SBU1238R,5000,CarPlateMart,1238,4,SBU,R,8,0,0,1,0,8,18,4,2,11,0,S
2174,SKH5000U,5000,CarPlateMart,5000,4,SKH,U,8,0,1,0,0,5,18,4,2,28,1,S
2175,FBB9999A,4999,Carplate,9999,4,FBB,A,8,1,1,0,0,1,5,4,2,50,1,F
2176,SMS1199F,4988,Carplate,1199,4,SMS,F,8,0,1,0,0,1,18,4,2,11,1,S
2177,SNC97P,4988,SGCarMart,97,2,SNC,P,6,0,0,0,0,9,18,4,2,2,0,S
2178,SKX6996E,4949,Carplate,6996,4,SKX,E,8,0,1,0,0,16,18,4,2,37,1,S
2179,SDW42K,4900,Carplate,42,2,SDW,K,6,0,0,0,0,12,18,4,2,1,0,S
2180,SLW49Y,4900,CarPlateMart,49,2,SLW,Y,6,0,0,0,0,3,18,4,2,1,0,S
2181,SDW42K,4900,CarPlateMart,42,2,SDW,K,6,0,0,0,0,12,18,4,2,1,0,S
2182,SJE1221C,4890,SGCarMart,1221,4,SJE,C,8,0,1,0,0,18,18,4,2,11,1,S
2183,SKD48L,4888,Carplate,48,2,SKD,L,6,0,0,1,0,11,18,4,2,1,0,S
2184,SBT4888A,4888,Carplate,4888,4,SBT,A,8,0,1,1,0,1,18,4,2,28,1,S
2185,SDL9000E,4888,Carplate,9000,4,SDL,E,8,0,1,0,0,16,18,4,2,46,1,S
2186,SKA7733L,4888,Carplate,7733,4,SKA,L,8,0,1,0,0,11,18,4,2,40,1,S
2187,SMC9888B,4888,Carplate,9888,4,SMC,B,8,0,1,1,0,19,18,4,2,50,1,S
2188,SDQ2888E,4888,Carplate,2888,4,SDQ,E,8,0,1,1,0,16,18,4,2,19,1,S
2189,SNB144S,4888,Carplate,144,3,SNB,S,7,0,1,0,0,7,18,4,2,3,1,S
2190,SJR3113A,4888,Carplate,3113,4,SJR,A,8,0,1,0,0,1,18,4,2,20,1,S
2191,SMX3838A,4888,Carplate,3838,4,SMX,A,8,0,0,1,0,1,18,4,2,24,0,S
2192,SJW2424H,4888,Carplate,2424,4,SJW,H,8,0,0,0,0,14,18,4,2,17,0,S
2193,SMX5445L,4888,Carplate,5445,4,SMX,L,8,0,1,0,0,11,18,4,2,30,1,S
2194,SKA5511Z,4888,Carplate,5511,4,SKA,Z,8,0,1,0,0,2,18,4,2,31,1,S
2195,SJY419B,4888,Carplate,419,3,SJY,B,7,0,0,0,0,19,18,4,2,5,0,S
2196,SMM4999U,4888,Carplate,4999,4,SMM,U,8,0,1,0,0,5,18,4,2,28,1,S
2197,SLU47M,4888,Carplate,47,2,SLU,M,6,0,0,0,0,10,18,4,2,1,0,S
2198,SMC7959T,4888,Carplate,7959,4,SMC,T,8,0,0,0,0,6,18,4,2,41,0,S
2199,SJT1898X,4888,Carplate,1898,4,SJT,X,8,0,0,1,0,4,18,4,2,14,0,S
2200,SDA7666E,4888,Carplate,7666,4,SDA,E,8,0,1,0,0,16,18,4,2,40,1,S
2201,SJQ8488R,4888,Carplate,8488,4,SJQ,R,8,0,1,1,0,8,18,4,2,44,1,S
2202,FBK55K,4888,Carplate,55,2,FBK,K,6,1,1,0,0,12,5,4,2,1,1,F
2203,SKT848K,4888,Carplate,848,3,SKT,K,7,0,0,1,0,12,18,4,2,9,0,S
2204,SMC1610M,4888,Carplate,1610,4,SMC,M,8,0,0,0,0,10,18,4,2,13,0,S
2205,SKU42M,4888,Carplate,42,2,SKU,M,6,0,0,0,0,10,18,4,2,1,0,S
2206,SKK6116Y,4888,Carplate,6116,4,SKK,Y,8,0,1,0,0,3,18,4,2,33,1,S
2207,SKU2008A,4888,Carplate,2008,4,SKU,A,8,0,1,1,0,1,18,4,2,15,1,S
2208,SDM8298P,4888,Carplate,8298,4,SDM,P,8,0,0,1,0,9,18,4,2,43,0,S
2209,SCN8880P,4888,SGCarMart,8880,4,SCN,P,8,0,1,1,0,9,18,4,2,45,1,S
2210,SKE8880S,4888,SGCarMart,8880,4,SKE,S,8,0,1,1,0,7,18,4,2,45,1,S
2211,SLN94M,4888,SGCarMart,94,2,SLN,M,6,0,0,0,0,10,18,4,2,2,0,S
2212,SNB2828P,4888,SGCarMart,2828,4,SNB,P,8,0,0,1,0,9,18,4,2,19,0,S
2213,SDB458E,4888,SGCarMart,458,3,SDB,E,7,0,0,1,0,16,18,4,2,5,0,S
2214,SGD7997Z,4888,SGCarMart,7997,4,SGD,Z,8,0,1,0,0,2,18,4,2,41,1,S
2215,SMZ5588Y,4888,SGCarMart,5588,4,SMZ,Y,8,0,1,1,0,3,18,4,2,31,1,S
2216,SMF3388B,4888,SGCarMart,3388,4,SMF,B,8,0,1,1,0,19,18,4,2,22,1,S
